Geneid	symbol	DMSO_express	IBR_express	RES_express
ENSG00000238020	HTR3E-AS1	FALSE	FALSE	FALSE
ENSG00000238021	ARMC4P1	FALSE	FALSE	FALSE
ENSG00000238022		FALSE	FALSE	FALSE
ENSG00000238024	DDX39BP2	FALSE	FALSE	FALSE
ENSG00000238025	ZDHHC4P1	FALSE	FALSE	FALSE
ENSG00000238026		FALSE	FALSE	FALSE
ENSG00000238029		FALSE	FALSE	FALSE
ENSG00000238031		FALSE	FALSE	FALSE
ENSG00000238032		FALSE	FALSE	FALSE
ENSG00000238033		FALSE	FALSE	FALSE
ENSG00000238034		FALSE	FALSE	FALSE
ENSG00000238035		FALSE	FALSE	FALSE
ENSG00000238037	OOSP1P1	FALSE	FALSE	FALSE
ENSG00000238038	ATP6V0E1P3	FALSE	FALSE	FALSE
ENSG00000238039		FALSE	FALSE	FALSE
ENSG00000238040	SALL4P2	FALSE	FALSE	FALSE
ENSG00000238041		FALSE	FALSE	FALSE
ENSG00000238042		FALSE	FALSE	FALSE
ENSG00000238043		FALSE	FALSE	FALSE
ENSG00000238045		TRUE	TRUE	TRUE
ENSG00000238046	MTND5P22	FALSE	FALSE	FALSE
ENSG00000238047	MTND1P30	FALSE	FALSE	FALSE
ENSG00000238048		FALSE	FALSE	FALSE
ENSG00000238049		FALSE	FALSE	FALSE
ENSG00000238051	ISCUP1	FALSE	FALSE	FALSE
ENSG00000238054		FALSE	FALSE	FALSE
ENSG00000238055		FALSE	FALSE	FALSE
ENSG00000238057	ZEB2-AS1	FALSE	FALSE	FALSE
ENSG00000238058		TRUE	TRUE	TRUE
ENSG00000238059	HSPE1P21	FALSE	FALSE	FALSE
ENSG00000238061		FALSE	FALSE	FALSE
ENSG00000238062	SPATA3-AS1	FALSE	FALSE	FALSE
ENSG00000238063		FALSE	FALSE	FALSE
ENSG00000238065		FALSE	FALSE	FALSE
ENSG00000238066		FALSE	FALSE	FALSE
ENSG00000238067	XKRYP1	FALSE	FALSE	FALSE
ENSG00000238068	ZNF630-AS1	FALSE	FALSE	FALSE
ENSG00000238069	RPLP0P7	FALSE	FALSE	FALSE
ENSG00000238072		FALSE	TRUE	TRUE
ENSG00000238073	RBMY2HP	FALSE	FALSE	FALSE
ENSG00000238074	TSPY6P	FALSE	FALSE	FALSE
ENSG00000238075		FALSE	FALSE	FALSE
ENSG00000238076	MRPL48P1	FALSE	FALSE	FALSE
ENSG00000238077	NMNAT1P3	FALSE	FALSE	FALSE
ENSG00000238078		FALSE	FALSE	FALSE
ENSG00000238079		FALSE	FALSE	FALSE
ENSG00000238081		FALSE	FALSE	FALSE
ENSG00000238082		FALSE	FALSE	FALSE
ENSG00000238083	LRRC37A2	TRUE	TRUE	FALSE
ENSG00000238084		TRUE	TRUE	TRUE
ENSG00000238085		TRUE	TRUE	TRUE
ENSG00000238086	PPP1R26P1	FALSE	FALSE	FALSE
ENSG00000238087	FMO8P	FALSE	FALSE	FALSE
ENSG00000238088	OFD1P7Y	FALSE	FALSE	FALSE
ENSG00000238090		FALSE	FALSE	FALSE
ENSG00000238091		FALSE	FALSE	FALSE
ENSG00000238092	CEACAMP6	FALSE	FALSE	FALSE
ENSG00000238094		FALSE	FALSE	FALSE
ENSG00000238097		FALSE	FALSE	FALSE
ENSG00000238098	ABCA17P	FALSE	FALSE	FALSE
ENSG00000238099		FALSE	FALSE	FALSE
ENSG00000238102		FALSE	FALSE	FALSE
ENSG00000238103	RPL9P7	FALSE	FALSE	FALSE
ENSG00000238105	GOLGA2P5	FALSE	FALSE	FALSE
ENSG00000238106		FALSE	FALSE	FALSE
ENSG00000238107		FALSE	FALSE	FALSE
ENSG00000238108		FALSE	FALSE	FALSE
ENSG00000238109		FALSE	FALSE	FALSE
ENSG00000238110		FALSE	FALSE	FALSE
ENSG00000238111		FALSE	FALSE	FALSE
ENSG00000238113		FALSE	FALSE	FALSE
ENSG00000238116		FALSE	FALSE	FALSE
ENSG00000238117		FALSE	FALSE	FALSE
ENSG00000238118	SLC25A24P2	FALSE	FALSE	FALSE
ENSG00000238120		FALSE	TRUE	FALSE
ENSG00000238121	LINC00426	FALSE	TRUE	FALSE
ENSG00000238122		FALSE	FALSE	FALSE
ENSG00000238123	MID1IP1-AS1	FALSE	FALSE	FALSE
ENSG00000238124		FALSE	FALSE	FALSE
ENSG00000238125	SLC9A3P2	FALSE	FALSE	FALSE
ENSG00000238127		FALSE	FALSE	FALSE
ENSG00000238129		FALSE	FALSE	FALSE
ENSG00000238131		FALSE	FALSE	FALSE
ENSG00000238132	CASC4P1	FALSE	FALSE	FALSE
ENSG00000238133	MLK7-AS1	FALSE	FALSE	FALSE
ENSG00000238135	USP9YP10	FALSE	FALSE	FALSE
ENSG00000238137	ARPC3P2	FALSE	FALSE	FALSE
ENSG00000238138		FALSE	FALSE	FALSE
ENSG00000238139		FALSE	FALSE	FALSE
ENSG00000238140		FALSE	FALSE	FALSE
ENSG00000238141	BRWD1-AS1	FALSE	FALSE	FALSE
ENSG00000238142		FALSE	FALSE	FALSE
ENSG00000238143		FALSE	FALSE	FALSE
ENSG00000238145		FALSE	FALSE	FALSE
ENSG00000238149		FALSE	FALSE	FALSE
ENSG00000238150		FALSE	FALSE	FALSE
ENSG00000238151	MLLT10P1	FALSE	FALSE	FALSE
ENSG00000238152	OR7E140P	FALSE	FALSE	FALSE
ENSG00000238153		FALSE	FALSE	FALSE
ENSG00000238154	USP9YP4	FALSE	FALSE	FALSE
ENSG00000238156		FALSE	FALSE	FALSE
ENSG00000238158		FALSE	FALSE	FALSE
ENSG00000238160		FALSE	FALSE	FALSE
ENSG00000238161	OR7E117P	FALSE	FALSE	FALSE
ENSG00000238162		FALSE	FALSE	FALSE
ENSG00000238164		FALSE	FALSE	FALSE
ENSG00000238165		FALSE	FALSE	FALSE
ENSG00000238166		FALSE	FALSE	FALSE
ENSG00000238168		FALSE	FALSE	FALSE
ENSG00000238169	LINC01053	FALSE	FALSE	FALSE
ENSG00000238171		FALSE	FALSE	FALSE
ENSG00000238172	RPS2P35	FALSE	FALSE	FALSE
ENSG00000238173	RPL39P6	TRUE	TRUE	TRUE
ENSG00000238176		FALSE	FALSE	FALSE
ENSG00000238178		FALSE	FALSE	FALSE
ENSG00000238180		FALSE	FALSE	FALSE
ENSG00000238181	AHCYP2	FALSE	FALSE	FALSE
ENSG00000238183	RPS27P5	FALSE	FALSE	FALSE
ENSG00000238184	CD81-AS1	FALSE	FALSE	FALSE
ENSG00000238185		FALSE	FALSE	FALSE
ENSG00000238186		FALSE	FALSE	FALSE
ENSG00000238188		FALSE	FALSE	FALSE
ENSG00000238189	ENOX1-AS2	FALSE	FALSE	FALSE
ENSG00000238190	HMGB1P15	FALSE	FALSE	FALSE
ENSG00000238191	CLUHP1	FALSE	FALSE	FALSE
ENSG00000238192		FALSE	FALSE	FALSE
ENSG00000238193		FALSE	FALSE	FALSE
ENSG00000238194		FALSE	FALSE	FALSE
ENSG00000238195		FALSE	FALSE	FALSE
ENSG00000238197	PAXBP1-AS1	FALSE	FALSE	FALSE
ENSG00000238198		FALSE	FALSE	FALSE
ENSG00000238199	UBE2V2P3	FALSE	FALSE	FALSE
ENSG00000238200		FALSE	FALSE	FALSE
ENSG00000238201		FALSE	FALSE	FALSE
ENSG00000238202		FALSE	FALSE	FALSE
ENSG00000238205	MPC1L	FALSE	FALSE	FALSE
ENSG00000238207		FALSE	FALSE	FALSE
ENSG00000238208		FALSE	FALSE	FALSE
ENSG00000238210		FALSE	FALSE	FALSE
ENSG00000238211	POLR2LP	FALSE	FALSE	FALSE
ENSG00000238212		FALSE	FALSE	FALSE
ENSG00000238213	TARDBPP2	FALSE	FALSE	FALSE
ENSG00000238215		FALSE	FALSE	FALSE
ENSG00000238217		FALSE	FALSE	FALSE
ENSG00000238220		FALSE	FALSE	FALSE
ENSG00000238221		FALSE	FALSE	FALSE
ENSG00000238222	MKRN4P	FALSE	FALSE	FALSE
ENSG00000238223		FALSE	FALSE	FALSE
ENSG00000238224		FALSE	FALSE	FALSE
ENSG00000238225	CRIP1P2	FALSE	FALSE	FALSE
ENSG00000238227	C9orf69	TRUE	TRUE	TRUE
ENSG00000238228	OR7E7P	FALSE	FALSE	FALSE
ENSG00000238230	LINC00391	FALSE	FALSE	FALSE
ENSG00000238231		FALSE	FALSE	FALSE
ENSG00000238232		FALSE	FALSE	FALSE
ENSG00000238235	TSPY11P	FALSE	FALSE	FALSE
ENSG00000238236		FALSE	FALSE	FALSE
ENSG00000238240		FALSE	FALSE	FALSE
ENSG00000238241	CCR12P	FALSE	FALSE	FALSE
ENSG00000238242		FALSE	FALSE	FALSE
ENSG00000238243	OR2W3	FALSE	FALSE	FALSE
ENSG00000238244	GABARAPL3	FALSE	FALSE	FALSE
ENSG00000238245	MYO5BP2	FALSE	FALSE	FALSE
ENSG00000238246		FALSE	FALSE	FALSE
ENSG00000238247		TRUE	TRUE	TRUE
ENSG00000238249	HMGN2P17	FALSE	FALSE	FALSE
ENSG00000238250	ST6GAL2-IT1	FALSE	FALSE	FALSE
ENSG00000238251		TRUE	TRUE	FALSE
ENSG00000238254		FALSE	FALSE	FALSE
ENSG00000238256	MTND5P20	FALSE	FALSE	FALSE
ENSG00000238257		FALSE	FALSE	FALSE
ENSG00000238258		FALSE	FALSE	FALSE
ENSG00000238259		FALSE	FALSE	FALSE
ENSG00000238260		FALSE	FALSE	FALSE
ENSG00000238261		FALSE	FALSE	FALSE
ENSG00000238262	NTM-IT	FALSE	FALSE	FALSE
ENSG00000238263		FALSE	FALSE	FALSE
ENSG00000238265	LINC00317	FALSE	FALSE	FALSE
ENSG00000238266	LINC00707	FALSE	FALSE	FALSE
ENSG00000238267		FALSE	FALSE	FALSE
ENSG00000238268		FALSE	FALSE	FALSE
ENSG00000238269	PAGE2B	FALSE	FALSE	FALSE
ENSG00000238270		FALSE	FALSE	FALSE
ENSG00000238271	IFNWP19	FALSE	FALSE	FALSE
ENSG00000238272		FALSE	FALSE	FALSE
ENSG00000238273		FALSE	FALSE	FALSE
ENSG00000238275	HOMER2P2	FALSE	FALSE	FALSE
ENSG00000238276		FALSE	FALSE	FALSE
ENSG00000238277		FALSE	FALSE	FALSE
ENSG00000238278	ALG1L6P	FALSE	FALSE	FALSE
ENSG00000238279		FALSE	FALSE	FALSE
ENSG00000238280		FALSE	FALSE	FALSE
ENSG00000238282		FALSE	FALSE	FALSE
ENSG00000238283	TBC1D3P1	FALSE	FALSE	FALSE
ENSG00000238284		FALSE	FALSE	FALSE
ENSG00000238285	MRPL50P2	FALSE	FALSE	FALSE
ENSG00000238286	SLC35E1P1	FALSE	FALSE	FALSE
ENSG00000238287		FALSE	FALSE	FALSE
ENSG00000238288		FALSE	FALSE	FALSE
ENSG00000238290		FALSE	FALSE	FALSE
ENSG00000238291		FALSE	FALSE	FALSE
ENSG00000238294		FALSE	FALSE	FALSE
ENSG00000238295		FALSE	FALSE	FALSE
ENSG00000238296		FALSE	FALSE	FALSE
ENSG00000238297		FALSE	FALSE	FALSE
ENSG00000238298		FALSE	FALSE	FALSE
ENSG00000238300	SNORD121B	TRUE	TRUE	TRUE
ENSG00000238301		FALSE	FALSE	FALSE
ENSG00000238302	RNU7-120P	FALSE	FALSE	FALSE
ENSG00000238304	RNU7-50P	FALSE	FALSE	FALSE
ENSG00000238305		FALSE	FALSE	FALSE
ENSG00000238306		FALSE	FALSE	FALSE
ENSG00000238309		FALSE	FALSE	FALSE
ENSG00000238310	RNU7-122P	FALSE	FALSE	FALSE
ENSG00000238311		FALSE	FALSE	FALSE
ENSG00000238312		FALSE	FALSE	FALSE
ENSG00000238313		FALSE	FALSE	FALSE
ENSG00000238314		FALSE	FALSE	FALSE
ENSG00000238316		FALSE	FALSE	FALSE
ENSG00000238317	SNORD11	TRUE	TRUE	TRUE
ENSG00000238318		FALSE	FALSE	FALSE
ENSG00000238319		FALSE	FALSE	FALSE
ENSG00000238320		FALSE	FALSE	FALSE
ENSG00000238321		FALSE	FALSE	FALSE
ENSG00000238322		FALSE	FALSE	FALSE
ENSG00000238323		FALSE	FALSE	FALSE
ENSG00000238324	RN7SKP198	FALSE	FALSE	FALSE
ENSG00000238325		FALSE	FALSE	FALSE
ENSG00000238326		FALSE	FALSE	FALSE
ENSG00000238327		FALSE	FALSE	FALSE
ENSG00000238328		FALSE	FALSE	FALSE
ENSG00000238329		FALSE	TRUE	FALSE
ENSG00000238330		FALSE	FALSE	FALSE
ENSG00000238331		FALSE	FALSE	FALSE
ENSG00000238333	RNU7-145P	FALSE	FALSE	FALSE
ENSG00000238334		FALSE	FALSE	FALSE
ENSG00000238335		FALSE	FALSE	FALSE
ENSG00000238336		FALSE	FALSE	FALSE
ENSG00000238337		FALSE	FALSE	FALSE
ENSG00000238339		FALSE	FALSE	FALSE
ENSG00000238340		FALSE	FALSE	FALSE
ENSG00000238341		FALSE	FALSE	FALSE
ENSG00000238342		FALSE	FALSE	FALSE
ENSG00000238343		FALSE	FALSE	FALSE
ENSG00000238344	SNORD126	TRUE	FALSE	TRUE
ENSG00000238345		FALSE	FALSE	FALSE
ENSG00000238347		FALSE	FALSE	FALSE
ENSG00000238348		FALSE	FALSE	FALSE
ENSG00000238349		FALSE	FALSE	FALSE
ENSG00000238350		FALSE	FALSE	FALSE
ENSG00000238351		FALSE	FALSE	FALSE
ENSG00000238352		FALSE	FALSE	FALSE
ENSG00000238354		FALSE	FALSE	FALSE
ENSG00000238355		FALSE	FALSE	FALSE
ENSG00000238357	RNU7-148P	FALSE	FALSE	FALSE
ENSG00000238358		FALSE	FALSE	FALSE
ENSG00000238359		FALSE	FALSE	FALSE
ENSG00000238361		FALSE	FALSE	FALSE
ENSG00000238362		FALSE	FALSE	FALSE
ENSG00000238363	SNORA13	TRUE	TRUE	TRUE
ENSG00000238364	RNU7-140P	FALSE	FALSE	FALSE
ENSG00000238365	RNU7-57P	FALSE	FALSE	FALSE
ENSG00000238366		FALSE	FALSE	FALSE
ENSG00000238367	MIR2113	FALSE	FALSE	FALSE
ENSG00000238368		FALSE	FALSE	FALSE
ENSG00000238369		FALSE	FALSE	FALSE
ENSG00000238370	RNU7-103P	FALSE	FALSE	FALSE
ENSG00000238371		FALSE	FALSE	FALSE
ENSG00000238372		FALSE	FALSE	FALSE
ENSG00000238374	RNU7-180P	FALSE	FALSE	FALSE
ENSG00000238375		FALSE	FALSE	FALSE
ENSG00000238376		FALSE	FALSE	FALSE
ENSG00000238377		FALSE	FALSE	FALSE
ENSG00000238380	RNU7-165P	FALSE	FALSE	FALSE
ENSG00000238382	RNU6-1211P	FALSE	FALSE	FALSE
ENSG00000238383		FALSE	FALSE	FALSE
ENSG00000238384		FALSE	FALSE	FALSE
ENSG00000238385		FALSE	FALSE	FALSE
ENSG00000238386	RNU7-48P	FALSE	FALSE	FALSE
ENSG00000238387		TRUE	TRUE	TRUE
ENSG00000238388		FALSE	TRUE	FALSE
ENSG00000238389		FALSE	FALSE	FALSE
ENSG00000238390		TRUE	TRUE	TRUE
ENSG00000238392		FALSE	FALSE	FALSE
ENSG00000238393		FALSE	FALSE	FALSE
ENSG00000238394		FALSE	FALSE	FALSE
ENSG00000238395		FALSE	FALSE	FALSE
ENSG00000238397	RNU6-368P	FALSE	FALSE	FALSE
ENSG00000238398		FALSE	FALSE	FALSE
ENSG00000238399	MIR2053	FALSE	FALSE	FALSE
ENSG00000238400		FALSE	FALSE	FALSE
ENSG00000238401		FALSE	FALSE	FALSE
ENSG00000238402		FALSE	FALSE	FALSE
ENSG00000238403		FALSE	FALSE	FALSE
ENSG00000238406	RNU7-171P	FALSE	FALSE	FALSE
ENSG00000238407		FALSE	FALSE	FALSE
ENSG00000238408		FALSE	FALSE	FALSE
ENSG00000238409		FALSE	FALSE	FALSE
ENSG00000238410		FALSE	FALSE	FALSE
ENSG00000238411		FALSE	FALSE	FALSE
ENSG00000238412		FALSE	FALSE	FALSE
ENSG00000238413		FALSE	FALSE	FALSE
ENSG00000238414		FALSE	FALSE	FALSE
ENSG00000238415	RNU6-538P	FALSE	FALSE	FALSE
ENSG00000238416		FALSE	FALSE	FALSE
ENSG00000238417	RNU7-63P	FALSE	FALSE	FALSE
ENSG00000238418		FALSE	FALSE	FALSE
ENSG00000238419	RNU7-186P	FALSE	FALSE	FALSE
ENSG00000238420	RNU6-437P	FALSE	FALSE	FALSE
ENSG00000238422		FALSE	FALSE	FALSE
ENSG00000238423	SNORD42B	TRUE	TRUE	TRUE
ENSG00000238424		FALSE	FALSE	FALSE
ENSG00000238425		FALSE	FALSE	FALSE
ENSG00000238426		FALSE	FALSE	FALSE
ENSG00000238427	RNU7-136P	FALSE	FALSE	FALSE
ENSG00000238428		FALSE	FALSE	FALSE
ENSG00000238430		FALSE	FALSE	FALSE
ENSG00000238431	RNU7-157P	FALSE	FALSE	FALSE
ENSG00000238433		FALSE	FALSE	FALSE
ENSG00000238436		FALSE	FALSE	FALSE
ENSG00000238437		TRUE	TRUE	FALSE
ENSG00000238438		FALSE	FALSE	FALSE
ENSG00000238440		FALSE	FALSE	FALSE
ENSG00000238441	RNU7-130P	FALSE	FALSE	FALSE
ENSG00000238442		FALSE	FALSE	FALSE
ENSG00000238443		FALSE	FALSE	FALSE
ENSG00000238444	RNU6-893P	FALSE	FALSE	FALSE
ENSG00000238445		FALSE	FALSE	FALSE
ENSG00000238446	RNU7-38P	FALSE	FALSE	FALSE
ENSG00000238447	RNU7-134P	FALSE	FALSE	FALSE
ENSG00000238448		FALSE	FALSE	FALSE
ENSG00000238449		FALSE	FALSE	FALSE
ENSG00000238450		FALSE	FALSE	FALSE
ENSG00000238451		FALSE	FALSE	FALSE
ENSG00000238452	RNU7-144P	FALSE	FALSE	FALSE
ENSG00000238453		FALSE	FALSE	FALSE
ENSG00000238455		FALSE	FALSE	FALSE
ENSG00000238456	RNU6-1014P	FALSE	FALSE	FALSE
ENSG00000238457	RNU7-169P	FALSE	FALSE	FALSE
ENSG00000238458		FALSE	FALSE	FALSE
ENSG00000238459		FALSE	FALSE	FALSE
ENSG00000238460		FALSE	FALSE	FALSE
ENSG00000238462		FALSE	FALSE	FALSE
ENSG00000238463		FALSE	FALSE	FALSE
ENSG00000238464		FALSE	FALSE	FALSE
ENSG00000238465		FALSE	FALSE	FALSE
ENSG00000238466		FALSE	FALSE	FALSE
ENSG00000238468	RNU7-14P	FALSE	FALSE	FALSE
ENSG00000238469		FALSE	FALSE	FALSE
ENSG00000238470		FALSE	FALSE	FALSE
ENSG00000238472		FALSE	FALSE	FALSE
ENSG00000238473		FALSE	FALSE	FALSE
ENSG00000238474		FALSE	FALSE	FALSE
ENSG00000238475		FALSE	FALSE	FALSE
ENSG00000238478	RNU6-498P	FALSE	FALSE	FALSE
ENSG00000238480		FALSE	FALSE	FALSE
ENSG00000238481		FALSE	FALSE	FALSE
ENSG00000238482	RNU6-1208P	FALSE	FALSE	FALSE
ENSG00000238483		FALSE	FALSE	FALSE
ENSG00000238484		FALSE	FALSE	FALSE
ENSG00000238485		FALSE	FALSE	FALSE
ENSG00000238486		FALSE	FALSE	FALSE
ENSG00000238487	RNU7-114P	FALSE	FALSE	FALSE
ENSG00000238488		FALSE	FALSE	FALSE
ENSG00000238489	RNU6-749P	FALSE	FALSE	FALSE
ENSG00000238490		FALSE	FALSE	FALSE
ENSG00000238491		FALSE	FALSE	FALSE
ENSG00000238492		FALSE	FALSE	FALSE
ENSG00000238493	RNU6-221P	FALSE	FALSE	FALSE
ENSG00000238494		FALSE	FALSE	FALSE
ENSG00000238496		FALSE	FALSE	FALSE
ENSG00000238498		FALSE	FALSE	FALSE
ENSG00000238500	RNU7-87P	FALSE	FALSE	FALSE
ENSG00000238501		FALSE	FALSE	FALSE
ENSG00000238502		FALSE	FALSE	FALSE
ENSG00000238503		FALSE	FALSE	FALSE
ENSG00000238504		FALSE	FALSE	FALSE
ENSG00000238506		FALSE	FALSE	FALSE
ENSG00000238507		FALSE	FALSE	FALSE
ENSG00000238508		FALSE	FALSE	FALSE
ENSG00000238509	RNU6-104P	FALSE	FALSE	FALSE
ENSG00000238511		FALSE	FALSE	FALSE
ENSG00000238512		FALSE	FALSE	FALSE
ENSG00000238513		FALSE	FALSE	FALSE
ENSG00000238514		FALSE	FALSE	FALSE
ENSG00000238515		FALSE	FALSE	FALSE
ENSG00000238516		FALSE	FALSE	FALSE
ENSG00000238517	MIR1270-1	FALSE	FALSE	FALSE
ENSG00000238518		FALSE	FALSE	FALSE
ENSG00000238519		FALSE	FALSE	FALSE
ENSG00000238520		FALSE	FALSE	FALSE
ENSG00000238521		FALSE	FALSE	FALSE
ENSG00000238522		FALSE	FALSE	FALSE
ENSG00000238523	RNU7-107P	FALSE	FALSE	FALSE
ENSG00000238525		FALSE	FALSE	FALSE
ENSG00000238526		FALSE	FALSE	FALSE
ENSG00000238528		TRUE	TRUE	TRUE
ENSG00000238529	RNU6-599P	FALSE	FALSE	FALSE
ENSG00000238530		FALSE	FALSE	FALSE
ENSG00000238531	SNORD105B	TRUE	TRUE	TRUE
ENSG00000238532		FALSE	FALSE	FALSE
ENSG00000238533		FALSE	FALSE	FALSE
ENSG00000238534		FALSE	FALSE	FALSE
ENSG00000238535		FALSE	FALSE	FALSE
ENSG00000238536		FALSE	FALSE	FALSE
ENSG00000238537		FALSE	FALSE	FALSE
ENSG00000238538		FALSE	FALSE	FALSE
ENSG00000238540	RNU7-93P	FALSE	FALSE	FALSE
ENSG00000238541		FALSE	FALSE	FALSE
ENSG00000238542	RNU7-104P	FALSE	FALSE	FALSE
ENSG00000238543		FALSE	FALSE	FALSE
ENSG00000238544		TRUE	TRUE	TRUE
ENSG00000238545		FALSE	FALSE	FALSE
ENSG00000238546		FALSE	FALSE	FALSE
ENSG00000238549		FALSE	FALSE	FALSE
ENSG00000238551	RNU6-1193P	FALSE	FALSE	FALSE
ENSG00000238552		FALSE	FALSE	FALSE
ENSG00000238553		FALSE	FALSE	FALSE
ENSG00000238554	RNU1-88P	FALSE	FALSE	FALSE
ENSG00000238556		TRUE	TRUE	TRUE
ENSG00000238557		FALSE	FALSE	FALSE
ENSG00000238558	RNU7-21P	FALSE	FALSE	FALSE
ENSG00000238559		FALSE	FALSE	FALSE
ENSG00000238560		FALSE	FALSE	FALSE
ENSG00000238561	RNU6ATAC28P	FALSE	FALSE	FALSE
ENSG00000238562	RNU7-159P	FALSE	FALSE	FALSE
ENSG00000238563		FALSE	FALSE	FALSE
ENSG00000238564		FALSE	TRUE	FALSE
ENSG00000238565		FALSE	FALSE	FALSE
ENSG00000238566		FALSE	FALSE	FALSE
ENSG00000238567		FALSE	FALSE	FALSE
ENSG00000238568		FALSE	FALSE	FALSE
ENSG00000238569		FALSE	FALSE	FALSE
ENSG00000238570		FALSE	FALSE	FALSE
ENSG00000238571		FALSE	FALSE	FALSE
ENSG00000238572		FALSE	FALSE	FALSE
ENSG00000238575		FALSE	FALSE	FALSE
ENSG00000238576		TRUE	TRUE	TRUE
ENSG00000238577		FALSE	FALSE	FALSE
ENSG00000238578	SNORD4A	TRUE	TRUE	TRUE
ENSG00000238579		FALSE	FALSE	FALSE
ENSG00000238581		FALSE	FALSE	FALSE
ENSG00000238582		FALSE	FALSE	FALSE
ENSG00000238583		FALSE	FALSE	FALSE
ENSG00000238584	RNU7-167P	FALSE	FALSE	FALSE
ENSG00000238585		FALSE	FALSE	FALSE
ENSG00000238587		FALSE	FALSE	FALSE
ENSG00000238588		FALSE	FALSE	FALSE
ENSG00000238590	RNU7-54P	FALSE	FALSE	FALSE
ENSG00000238591		FALSE	FALSE	FALSE
ENSG00000238592		FALSE	FALSE	FALSE
ENSG00000238593		FALSE	FALSE	FALSE
ENSG00000238594		FALSE	FALSE	FALSE
ENSG00000238595		FALSE	FALSE	FALSE
ENSG00000238596		FALSE	FALSE	FALSE
ENSG00000238597	SNORD4B	TRUE	TRUE	TRUE
ENSG00000238598		FALSE	FALSE	FALSE
ENSG00000238601		FALSE	FALSE	FALSE
ENSG00000238603	RNVU1-1	FALSE	FALSE	FALSE
ENSG00000238604		FALSE	FALSE	FALSE
ENSG00000238605		FALSE	FALSE	FALSE
ENSG00000238606	RNU7-7P	FALSE	FALSE	FALSE
ENSG00000238607		FALSE	FALSE	FALSE
ENSG00000238608		FALSE	FALSE	FALSE
ENSG00000238609	RNU7-94P	FALSE	FALSE	FALSE
ENSG00000238610	RNU7-26P	FALSE	FALSE	FALSE
ENSG00000238611		FALSE	FALSE	FALSE
ENSG00000238612		FALSE	FALSE	FALSE
ENSG00000238615		FALSE	FALSE	FALSE
ENSG00000238616	RNU6-300P	FALSE	FALSE	FALSE
ENSG00000238618		FALSE	FALSE	FALSE
ENSG00000238619	RNU6-775P	FALSE	FALSE	FALSE
ENSG00000238620		FALSE	FALSE	FALSE
ENSG00000238621	TRNAI2	FALSE	FALSE	FALSE
ENSG00000238622	SNORD97	TRUE	TRUE	TRUE
ENSG00000238623		FALSE	FALSE	FALSE
ENSG00000238624		FALSE	FALSE	FALSE
ENSG00000238625		FALSE	FALSE	FALSE
ENSG00000238626		FALSE	FALSE	FALSE
ENSG00000238628		FALSE	FALSE	FALSE
ENSG00000238629		FALSE	FALSE	FALSE
ENSG00000238630		FALSE	FALSE	FALSE
ENSG00000238631		FALSE	FALSE	FALSE
ENSG00000238632	RNU7-126P	FALSE	FALSE	FALSE
ENSG00000238634		FALSE	FALSE	FALSE
ENSG00000238638		FALSE	FALSE	FALSE
ENSG00000238639		FALSE	FALSE	FALSE
ENSG00000238641		FALSE	FALSE	FALSE
ENSG00000238642		FALSE	FALSE	FALSE
ENSG00000238644		FALSE	FALSE	FALSE
ENSG00000238645		FALSE	FALSE	FALSE
ENSG00000238646		FALSE	FALSE	FALSE
ENSG00000238648	TRNAI6	FALSE	FALSE	FALSE
ENSG00000238649	SNORD42A	TRUE	TRUE	TRUE
ENSG00000238650	SNORD54	TRUE	TRUE	TRUE
ENSG00000238651		FALSE	FALSE	FALSE
ENSG00000238652		FALSE	FALSE	FALSE
ENSG00000238653	RNU7-62P	FALSE	FALSE	FALSE
ENSG00000238654		FALSE	FALSE	FALSE
ENSG00000238656		FALSE	FALSE	FALSE
ENSG00000238657		FALSE	FALSE	FALSE
ENSG00000238658	RNU6-625P	FALSE	FALSE	FALSE
ENSG00000238660		FALSE	FALSE	FALSE
ENSG00000238661		FALSE	FALSE	FALSE
ENSG00000238662		FALSE	FALSE	FALSE
ENSG00000238663		FALSE	FALSE	FALSE
ENSG00000238665		FALSE	FALSE	FALSE
ENSG00000238666		FALSE	FALSE	FALSE
ENSG00000238669	RNU6-333P	FALSE	FALSE	FALSE
ENSG00000238670		FALSE	FALSE	FALSE
ENSG00000238672		FALSE	FALSE	FALSE
ENSG00000238673		FALSE	FALSE	FALSE
ENSG00000238674		FALSE	FALSE	FALSE
ENSG00000238676		FALSE	FALSE	FALSE
ENSG00000238679		FALSE	FALSE	FALSE
ENSG00000238680	RNU6-1037P	FALSE	FALSE	FALSE
ENSG00000238683		FALSE	FALSE	FALSE
ENSG00000238684		FALSE	FALSE	FALSE
ENSG00000238685		FALSE	FALSE	FALSE
ENSG00000238686		FALSE	FALSE	FALSE
ENSG00000238687		FALSE	FALSE	FALSE
ENSG00000238688		FALSE	FALSE	FALSE
ENSG00000238689	RNU7-166P	FALSE	FALSE	FALSE
ENSG00000238690		FALSE	FALSE	FALSE
ENSG00000238691		FALSE	FALSE	FALSE
ENSG00000238692		FALSE	FALSE	FALSE
ENSG00000238693		FALSE	FALSE	FALSE
ENSG00000238694		FALSE	FALSE	FALSE
ENSG00000238695		FALSE	FALSE	FALSE
ENSG00000238696		FALSE	FALSE	FALSE
ENSG00000238697	RNU6-261P	FALSE	FALSE	FALSE
